Qatar,QAT,"Population ages 15-64, female",SP.POP.1564.FE.IN,10406,11037,11759,12555,13404,14292,15221,16198,17217,18287,19422,20662,22044,23603,25373,27366,30209,33333,36748,40472,44495,48794,53429,58351,63470,68654,73061,77614,82020,85964,89339,92776,95351,97610,100235,103595,107126,111840,117525,123806,130410,138374,146579,155474,165941,178806,202126,227511,254342,281980,309878,337563,365582,392425,416835
Qatar,QAT,"Population ages 15-64, male",SP.POP.1564.MA.IN,15983,17837,20135,22811,25759,28886,32121,35572,39309,43496,48250,53593,59941,66767,73290,78957,82350,84838,87626,92428,100355,115477,133429,152939,172330,190354,204080,217220,229034,238759,246086,251653,254477,255363,255961,257750,260967,267920,277633,288348,299245,311923,323411,342562,382214,450893,577675,734992,905799,1066027,1198705,1280741,1337133,1372863,1398676
Romania,ROM,"Population ages 15-64, female",SP.POP.1564.FE.IN,6069606,6106081,6152279,6212329,6273422,6323214,6416119,6526361,6603902,6668418,6758312,6789552,6856595,6933333,6994900,7043793,7098386,7089047,7058365,7036406,7067846,7120348,7201507,7304790,7398675,7474208,7543084,7575078,7595751,7624703,7657018,7587863,7549866,7589605,7625075,7640427,7661346,7656262,7643260,7639393,7651052,7544791,7422901,7394271,7375645,7347027,7311108,7200654,7070015,6995056,6933476,6882775,6834982,6790101,6739000
Romania,ROM,"Population ages 15-64, male",SP.POP.1564.MA.IN,5765480,5814537,5872256,5942490,6012754,6070936,6168743,6280827,6360666,6429271,6524673,6558327,6630385,6714808,6786425,6847247,6914226,6919814,6905292,6900102,6947552,7008827,7097781,7208445,7310606,7396299,7472199,7513133,7543505,7581264,7620375,7548547,7507977,7545050,7577946,7591010,7603794,7589177,7567959,7561307,7577813,7477881,7369997,7359061,7357179,7340890,7304844,7189317,7050544,6968127,6902633,6844264,6792781,6747988,6699867
Russian Federation,RUS,"Population ages 15-64, female",SP.POP.1564.FE.IN,43196667,43295702,43579094,44008460,44491635,44979127,45306995,45648179,46002229,46369710,46740438,47204415,47615142,47979878,48308853,48604669,48779143,48987327,49211184,49428105,49635444,49891158,50098588,50255940,50468888,50672233,50743424,50817294,50883763,50934752,50906021,50779778,50637160,50499429,50459670,50614131,50955582,51341546,51770703,52139306,52426930,52486295,52502063,52514548,52581461,52711057,52787023,53002331,53257375,53435626,53468061,53385845,53217146,52981950,52707163
Russian Federation,RUS,"Population ages 15-64, male",SP.POP.1564.MA.IN,32996054,33295671,33800842,34476018,35228566,36006815,36644120,37313271,38006664,38712949,39414954,40133397,40782878,41386159,41977420,42571554,43028909,43563909,44126771,44649064,45102963,45481995,45750212,45950211,46245063,46611109,46894504,47243216,47611285,47940199,48141652,48086812,47998538,47902027,47883439,48030009,48281137,48522708,48780912,48999818,49184362,49127142,49081508,49072126,49116862,49197810,49164149,49246829,49366549,49438999,49415051,49281643,49080337,48830758,48567894
Rwanda,RWA,"Population ages 15-64, female",SP.POP.1564.FE.IN,738911,744699,751622,760590,772492,788140,812665,841708,874329,909325,945647,976627,1009130,1043010,1078111,1114440,1147028,1181651,1218158,1256500,1296638,1330473,1365588,1404209,1448943,1500595,1564440,1636699,1704631,1755577,1784662,1758835,1711532,1666072,1649464,1677574,1740220,1848098,1977081,2103971,2216942,2323270,2415652,2499507,2578378,2655346,2732074,2804872,2875429,2948998,3028575,3104865,3190312,3282539,3376865
Rwanda,RWA,"Population ages 15-64, male",SP.POP.1564.MA.IN,705968,711882,719314,728941,741289,757000,781097,809270,840779,874743,910286,940227,971937,1005230,1039831,1075689,1107903,1141960,1177819,1215556,1255136,1287630,1321406,1358560,1401453,1450694,1509411,1575790,1636924,1680291,1701276,1661218,1598884,1537894,1505133,1516350,1562554,1648626,1750545,1848411,1934829,2017747,2095304,2169265,2238040,2302139,2369840,2430760,2488139,2550009,2620748,2691194,2772847,2862957,2955827
Samoa,WSM,"Population ages 15-64, female",SP.POP.1564.FE.IN,26051,26797,27400,27934,28524,29225,29914,30722,31612,32466,33207,33953,34506,34971,35467,36045,36726,37444,38207,38961,39655,40246,40796,41329,41848,42332,42645,42904,43189,43532,43908,44281,44590,44833,45011,45120,45311,45435,45498,45512,45519,46051,46517,46942,47371,47822,48360,48911,49457,49987,50512,50928,51448,52015,52555
Samoa,WSM,"Population ages 15-64, male",SP.POP.1564.MA.IN,26570,27294,27915,28463,29024,29661,30366,31159,32034,32923,33766,34279,34702,35100,35524,35995,36700,37390,38106,38871,39676,40523,41438,42420,43388,44265,44901,45396,45859,46372,46939,47341,47726,48098,48431,48697,49224,49617,49893,50072,50178,50686,51077,51425,51794,52208,52727,53232,53749,54307,54917,55355,55984,56714,57412
San Marino,SMR,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Population ages 15-64, female",SP.POP.1564.FE.IN,16646,16410,16254,16201,16309,16614,16585,16751,17054,17427,17813,18246,18691,19182,19734,20350,20863,21404,22001,22679,23406,23719,24136,24585,24984,25309,25825,26181,26498,26938,27575,28224,29095,30081,31015,31828,32633,33288,33880,34546,35360,36190,37200,38307,39411,40465,41503,42539,43575,44627,45711,46926,48128,49347,50631
Sao Tome and Principe,STP,"Population ages 15-64, male",SP.POP.1564.MA.IN,23943,23065,22110,21173,20386,19845,19088,18554,18202,17971,17821,18117,18463,18852,19277,19737,20151,20571,21022,21542,22131,22385,22806,23304,23760,24131,24672,25043,25369,25822,26478,27142,28034,29042,29997,30823,31623,32268,32849,33505,34309,35121,36115,37213,38320,39393,40451,41521,42603,43705,44840,46091,47329,48591,49917
Saudi Arabia,SAU,"Population ages 15-64, female",SP.POP.1564.FE.IN,1074397,1104102,1137264,1173162,1211006,1250473,1288579,1329784,1374257,1422373,1474631,1530928,1592604,1660221,1734003,1813198,1888632,1971115,2059868,2155366,2259305,2397366,2544770,2699090,2856788,3013690,3139373,3255353,3359676,3455703,3551133,3662301,3781192,3912471,4059453,4222336,4458273,4694603,4923650,5143893,5359907,5572465,5797695,6031183,6266048,6497767,6746568,6984880,7214626,7441471,7669055,7903996,8141328,8374749,8597790
Saudi Arabia,SAU,"Population ages 15-64, male",SP.POP.1564.MA.IN,1101014,1134213,1173162,1216186,1261125,1306967,1352384,1401210,1454397,1513508,1579829,1660459,1751235,1852841,1965896,2090116,2236550,2395526,2565943,2748391,2944701,3190737,3451159,3722297,3999932,4278849,4533808,4791433,5036354,5261235,5469686,5636368,5789044,5939161,6098027,6270987,6516320,6753200,6977516,7198197,7432405,7741082,8095796,8482176,8877608,9265072,9660298,10035776,10393468,10744724,11098620,11466563,11837079,12195146,12522607
Senegal,SEN,"Population ages 15-64, female",SP.POP.1564.FE.IN,866508,883089,901021,920533,942342,966919,988243,1013124,1041278,1072194,1105512,1133059,1163993,1197426,1232448,1268461,1291632,1317166,1345010,1375429,1408899,1440789,1477311,1518152,1563055,1611868,1660976,1714355,1771808,1833325,1898805,1962647,2031431,2103889,2178496,2254513,2324655,2396812,2471713,2550296,2633064,2715400,2802254,2893136,2987470,3084791,3177509,3274913,3376568,3481689,3589846,3700973,3814143,3930012,4050502
Senegal,SEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,848152,867046,886954,908461,932849,960895,986595,1016678,1050653,1087681,1127159,1159683,1195711,1233756,1272180,1309888,1326957,1344491,1363290,1384701,1409957,1435653,1466830,1502974,1543450,1587842,1632106,1680589,1733220,1790147,1851346,1909967,1973752,2040892,2109077,2177083,2230836,2284632,2340331,2400232,2465769,2534480,2609204,2689084,2772819,2859449,2940004,3025096,3114878,3209305,3308456,3415696,3526749,3641773,3761985
Serbia,SRB,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531014,2529521,2544059,2560844,2572263,2535759,2531616,2519393,2502248,2485227,2470496,2467180,2471109,2473114,2477755,2481585,2485761,2488787,2488892,2485267,2476081,2453114,2434154,2412682,2389957
Serbia,SRB,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524396,2523694,2539465,2557765,2570452,2534622,2528632,2513510,2493134,2473557,2457468,2450070,2450987,2451133,2454743,2458260,2461330,2464316,2465263,2463285,2456461,2434857,2417684,2398698,2379210
Seychelles,SYC,"Population ages 15-64, female",SP.POP.1564.FE.IN,11921,12047,12105,12148,12250,12441,12565,12755,12986,13219,13444,13817,14190,14567,14961,15377,15770,16187,16603,17008,17397,17790,18158,18503,18836,19164,19311,19483,19667,19850,20039,20591,21135,21687,22277,22931,23408,23870,24562,25268,25678,26138,27302,27282,27407,27752,28280,28408,29074,29253,30179,29407,29769,30391,30986
Seychelles,SYC,"Population ages 15-64, male",SP.POP.1564.MA.IN,11108,11313,11450,11579,11783,12095,12277,12545,12876,13224,13579,14059,14555,15054,15558,16069,16492,16909,17312,17701,18081,18499,18894,19258,19592,19891,19940,19979,20024,20086,20192,20784,21418,22088,22789,23523,23951,24335,24940,25571,25937,26433,27678,27767,28051,28610,29463,29955,31036,31563,32807,31921,32164,32612,33013
Sierra Leone,SLE,"Population ages 15-64, female",SP.POP.1564.FE.IN,645255,651251,658830,667739,677744,688711,695663,704257,714290,725519,737747,746147,756026,767236,779732,793465,803831,816206,830137,845113,860861,873107,886220,901057,918734,939626,961027,986194,1011696,1033540,1049685,1049969,1044551,1036921,1031078,1029628,1028406,1033042,1045354,1067382,1099666,1141936,1197644,1260778,1324080,1383104,1429022,1469129,1506192,1544087,1585222,1623399,1665004,1709435,1755628
Sierra Leone,SLE,"Population ages 15-64, male",SP.POP.1564.MA.IN,628925,635015,643527,653677,664457,675409,681406,688412,696547,706183,717474,725239,735101,746631,759413,773202,783008,794717,807921,822219,837450,848879,861375,875734,893042,913678,934358,958957,984000,1005493,1021417,1021055,1015109,1007046,1000846,999115,997352,1001455,1013044,1033913,1064496,1105086,1158341,1218622,1279164,1335833,1379457,1417981,1453913,1490730,1530637,1567882,1608299,1651542,1696948
Singapore,SGP,"Population ages 15-64, female",SP.POP.1564.FE.IN,413751,424398,435943,449680,466163,483850,504650,525006,543744,562406,582518,604805,627145,650018,672626,695163,715407,738543,761621,783999,803894,853432,897894,913301,934874,942417,950247,976728,1015053,1056261,1104716,1136336,1165620,1186932,1216694,1249470,1295839,1340172,1390774,1407142,1435658,1484800,1507000,1491907,1516793,1557752,1610226,1682753,1781539,1844806,1885928,1925171,1969317,1995349,2013644
Singapore,SGP,"Population ages 15-64, male",SP.POP.1564.MA.IN,487014,493283,499100,506538,516870,528932,546900,564838,581647,598941,618120,640045,662330,685473,708527,731568,751865,775370,798960,822085,842993,894780,941593,957723,979274,984540,987090,1007116,1038559,1073680,1117980,1148622,1178912,1202229,1233815,1267206,1310868,1351066,1396774,1408125,1432211,1478074,1497390,1479960,1502309,1540475,1589561,1658275,1752976,1813319,1852886,1891591,1936010,1963206,1982947
Sint Maarten (Dutch part),SXM,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Population ages 15-64, female",SP.POP.1564.FE.IN,1272851,1309097,1319019,1328048,1340677,1357411,1374474,1395094,1417590,1439761,1454630,1467741,1484613,1500971,1516979,1532405,1543761,1554999,1566085,1578624,1591418,1606791,1626799,1647573,1665985,1680652,1692646,1699627,1705077,1712483,1723956,1730027,1740126,1759579,1780372,1799246,1814676,1830372,1845785,1861331,1873072,1884799,1898365,1910351,1922129,1933144,1940764,1947163,1952888,1957547,1959212,1957040,1954987,1949903,1941539
Slovak Republic,SVK,"Population ages 15-64, male",SP.POP.1564.MA.IN,1241088,1279399,1291180,1301531,1315243,1332935,1348912,1368719,1390675,1412430,1426980,1439488,1455540,1471254,1487207,1503304,1514319,1525949,1537816,1550865,1563566,1576237,1592652,1609557,1624778,1637679,1647455,1653997,1660503,1669717,1683084,1689378,1699709,1719497,1741128,1761571,1777297,1793869,1810720,1828149,1842177,1854704,1869061,1882242,1895800,1909234,1917711,1925729,1933561,1940584,1944829,1943351,1942158,1938272,1931614
Slovenia,SVN,"Population ages 15-64, female",SP.POP.1564.FE.IN,537196,540252,543587,548393,553822,559721,566027,572523,577628,580401,583086,586382,588963,591365,592469,596976,604964,612237,619374,626803,634090,637650,642142,650432,658139,665117,674946,683416,685058,685808,687920,688368,688462,688522,689272,690262,689968,688254,685519,685076,686909,688723,691213,693389,694614,694975,694516,693873,689432,690256,688542,685526,683653,681653,678708
Slovenia,SVN,"Population ages 15-64, male",SP.POP.1564.MA.IN,485903,489928,493782,499011,505470,513373,521939,532024,541610,548976,555657,560824,564672,567784,569327,574028,580710,586404,592127,598787,606249,611555,618479,629350,639564,648852,661117,671935,676010,679119,683403,684984,686098,687308,689500,692445,695474,697671,699000,702270,707066,709055,710778,712019,713180,714998,718279,723026,724415,730711,732996,730416,727681,724056,719458
Solomon Islands,SLB,"Population ages 15-64, female",SP.POP.1564.FE.IN,29492,30455,31430,32403,33378,34382,35498,36641,37848,39140,40502,41590,42701,43833,45010,46275,47949,49786,51722,53679,55622,57507,59400,61347,63429,65689,68055,70560,73233,76084,79101,81991,85103,88358,91664,94971,98104,101274,104510,107863,111366,114851,118426,122063,125740,129463,133023,136586,140120,143637,147185,150600,154176,157891,161733
Solomon Islands,SLB,"Population ages 15-64, male",SP.POP.1564.MA.IN,35029,35671,36249,36818,37482,38309,39304,40493,41860,43336,44841,45757,46594,47395,48251,49234,50848,52659,54587,56529,58428,60287,62152,64075,66154,68448,70855,73425,76192,79168,82338,85347,88598,92019,95519,99054,102414,105844,109332,112879,116478,119599,122682,125743,128828,131979,135030,138041,141058,144144,147379,150940,154846,159000,163283
Somalia,SOM,"Population ages 15-64, female",SP.POP.1564.FE.IN,757265,769265,783208,798953,816341,835253,852163,872598,894299,914631,932688,938750,942532,954430,987113,1046493,1146636,1276922,1416513,1541009,1636406,1673219,1673493,1653097,1631391,1620548,1617938,1627684,1643517,1657345,1664810,1655595,1643365,1633673,1632967,1644499,1669718,1710192,1760401,1814392,1868513,1913559,1961384,2011458,2063165,2116506,2169186,2221826,2275966,2334153,2397584,2456147,2522215,2594589,2670861
Somalia,SOM,"Population ages 15-64, male",SP.POP.1564.MA.IN,743756,754868,768378,783929,801016,819349,835297,854488,874808,893889,910970,916063,919167,930370,961869,1019282,1115863,1241857,1377023,1497811,1590799,1625983,1625803,1605770,1584644,1574142,1571372,1580725,1596053,1609498,1616855,1607577,1595554,1586165,1585570,1596841,1621432,1660786,1709695,1762667,1816335,1860594,1908251,1958561,2010577,2064151,2116423,2168603,2222333,2280329,2343869,2401712,2467419,2539639,2615771
South Africa,ZAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,4826913,4955569,5078759,5196310,5308534,5418034,5531183,5645889,5765002,5891817,6027960,6160269,6303451,6454750,6611450,6773010,6924115,7080946,7246728,7427163,7625638,7835480,8059184,8298713,8556715,8833394,9105915,9393540,9689337,9984195,10270114,10594489,10934777,11289568,11658682,12042127,12405232,12788771,13195394,13625881,14079381,14429069,14694044,14942688,15198045,15458314,15697167,15942955,16192326,16444146,16698953,16955675,17226684,17508536,17797261
South Africa,ZAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,4774255,4901518,5015049,5121348,5228633,5342007,5455048,5578621,5712743,5855820,6006655,6152357,6306347,6466618,6631976,6802280,6948970,7101934,7264452,7441845,7637612,7844964,8066310,8302797,8556272,8825891,9069820,9325807,9587615,9847807,10100631,10382076,10684019,11003708,11333311,11664260,11914067,12135569,12343086,12565711,12827859,13104365,13376257,13682657,14000887,14303928,14629247,14903738,15159442,15453222,15812660,16153335,16585269,17070277,17544763
South Sudan,SSD,"Population ages 15-64, female",SP.POP.1564.FE.IN,816121,829199,846055,865253,884849,903970,917837,932227,947648,965313,985846,1002298,1022908,1046840,1072925,1100595,1125127,1151543,1180817,1214436,1252944,1290596,1333587,1378976,1422971,1463182,1491758,1515684,1533243,1542967,1544774,1521640,1491700,1463888,1448460,1451204,1481672,1536653,1607569,1684510,1761241,1829737,1899934,1973908,2054338,2142912,2237134,2339077,2448775,2566558,2692071,2819776,2955693,3095534,3233939
South Sudan,SSD,"Population ages 15-64, male",SP.POP.1564.MA.IN,831771,843028,858671,876968,895508,913189,925042,937065,949946,965210,983647,997710,1016190,1038230,1062587,1088649,1111243,1135873,1163491,1195541,1232530,1268104,1309106,1352660,1395035,1433888,1460884,1483428,1499923,1509026,1510715,1487861,1458596,1431639,1416939,1420033,1450300,1504831,1575168,1651595,1728032,1796282,1866425,1940594,2021481,2110758,2205518,2308309,2419182,2538433,2665668,2794611,2931975,3073599,3214303
Spain,ESP,"Population ages 15-64, female",SP.POP.1564.FE.IN,10111120,10157011,10218209,10281743,10351163,10418911,10480117,10554415,10633858,10684844,10759524,10858153,10939990,11028706,11130418,11249856,11368851,11504835,11674073,11800050,11910129,12042196,12159608,12280392,12395476,12502427,12616533,12711423,12797656,12884397,12971352,13066564,13180375,13289032,13377632,13441188,13493779,13535526,13575997,13631495,13727138,13910923,14149870,14408072,14650390,14883200,15097353,15334138,15530913,15618476,15644159,15635295,15591378,15491566,15369253
Spain,ESP,"Population ages 15-64, male",SP.POP.1564.MA.IN,9520504,9582802,9658855,9736200,9818703,9900135,9969974,10053856,10144790,10210856,10301769,10418031,10519781,10630344,10756639,10903619,11043470,11203689,11399175,11553599,11692283,11848002,11989159,12132587,12268563,12394507,12520833,12626498,12723325,12821467,12920920,13016670,13133130,13248455,13350158,13434595,13505969,13576102,13652880,13749821,13890029,14112677,14393107,14694843,14982154,15260591,15508007,15781885,16011025,16115326,16138719,16070829,15951019,15769735,15575908
Sri Lanka,LKA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2446339,2524716,2615618,2679527,2789687,2881523,2978299,3066996,3161221,3254039,3357216,3432858,3518239,3626679,3724179,3821854,3918637,4008822,4101469,4206027,4313634,4360445,4487010,4579984,4662441,4759154,4875145,4981292,5083138,5187030,5281766,5402333,5490717,5598131,5717668,5843538,5957066,6090302,6224628,6377002,6447584,6381585,6452233,6559998,6668504,6757634,6839391,6912631,6994949,7072599,7144576,7213652,7016439,7057475,7099729
Sri Lanka,LKA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2831169,2900581,2982960,3034422,3139245,3224696,3311138,3390479,3476701,3560538,3654095,3715176,3785228,3879378,3962673,4048009,4133830,4214547,4299137,4396424,4496427,4531368,4648959,4731451,4803118,4889518,4990281,5080846,5167473,5257290,5339440,5446407,5522456,5618985,5728410,5844324,5942749,6059174,6174895,6306423,6354803,6264261,6306165,6382428,6457833,6513939,6561605,6600471,6649741,6697642,6743408,6773226,6557527,6569010,6584807
St. Kitts and Nevis,KNA,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,24706,24733,24779,24879,25027,25186,25364,25517,25612,25654,25673,26204,26713,27231,27789,28378,28915,29505,30145,30821,31508,32341,33122,33864,34568,35239,36242,37157,37985,38719,39353,40207,40950,41640,42330,43061,43971,44978,46060,47190,48338,49512,50691,51896,53149,54455,55616,56763,57878,58899,59776,60737,61577,62344,63098
St. Lucia,LCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,21221,21123,21135,21215,21299,21340,21533,21664,21693,21625,21511,22176,22795,23416,24081,24788,25526,26307,27119,27944,28756,29716,30589,31387,32126,32838,34109,35289,36356,37272,38013,38840,39508,40079,40641,41257,42032,42960,43992,45058,46115,47209,48276,49371,50564,51887,53109,54385,55660,56820,57788,58760,59580,60303,61002
St. Martin (French part),MAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Population ages 15-64, female",SP.POP.1564.FE.IN,20884,21083,21249,21399,21546,21702,21897,22102,22314,22530,22743,23050,23371,23710,24078,24469,24852,25288,25766,26260,26750,27276,27777,28271,28782,29301,29591,29818,29967,30027,30020,30371,30667,30931,31183,31429,31667,31906,32137,32349,32544,32855,33163,33474,33795,34125,34455,34780,35102,35421,35732,35932,36130,36320,36482
St. Vincent and the Grenadines,VCT,"Population ages 15-64, male",SP.POP.1564.MA.IN,16650,16804,16926,17028,17122,17218,17434,17666,17909,18156,18403,18789,19185,19611,20081,20601,21233,21914,22631,23350,24046,24791,25487,26161,26846,27545,28146,28720,29238,29674,30029,30585,31065,31488,31886,32267,32634,32991,33334,33651,33947,34331,34710,35082,35447,35797,36110,36401,36682,36963,37243,37400,37565,37726,37865
Sudan,SDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1948803,1999531,2054296,2112925,2175358,2241548,2303695,2371066,2443078,2519014,2598539,2674029,2754812,2841167,2933635,3032569,3132039,3239656,3354780,3476899,3605710,3733373,3870581,4015031,4164019,4316572,4459653,4606710,4765930,4946927,5154256,5392870,5660100,5941359,6219258,6483158,6697447,6895214,7085029,7277367,7479632,7684172,7899082,8123959,8359309,8604935,8842738,9097010,9362925,9633572,9905527,10170362,10435858,10708334,10996752
Sudan,SDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1956974,2007888,2063674,2123777,2187489,2254437,2316592,2383444,2454656,2529992,2609397,2684192,2764612,2850964,2943705,3043146,3141921,3249234,3364413,3486925,3616509,3743618,3880714,4025469,4175207,4329021,4471873,4619255,4779263,4961382,5170108,5408008,5674947,5956235,6234451,6499004,6710467,6905624,7093047,7283151,7483375,7683819,7894831,8116144,8348478,8591870,8826988,9079366,9344243,9614642,9887057,10152006,10418104,10691732,10982017
Suriname,SUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,70990,72641,74471,76417,78454,80601,82427,84453,86518,88400,89940,90600,90529,89951,89214,88638,90598,92889,95491,98171,100657,103060,104894,106415,108014,109918,111790,114438,117499,120473,123070,125379,127351,129103,130886,132872,135081,137379,139724,141989,144074,146897,149452,151750,153885,155967,157953,159970,162089,164344,166696,169077,171488,173905,176298
Suriname,SUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,68988,70441,71994,73712,75663,77872,79558,81656,83931,86059,87824,88717,88864,88532,88088,87836,90421,93278,96408,99608,102629,105269,107429,109352,111396,113747,115753,118506,121633,124628,127218,129507,131412,133101,134898,136986,139242,141693,144206,146561,148624,151380,153741,155799,157742,159726,161532,163436,165493,167729,170098,172257,174584,176994,179335
Swaziland,SWZ,"Population ages 15-64, female",SP.POP.1564.FE.IN,94941,96988,99256,101722,104332,107066,109545,112201,115038,118063,121282,124286,127539,131018,134706,138596,142296,146326,150625,155122,159802,164716,169795,175315,181610,188812,197310,206924,217013,226822,235871,240398,244114,247593,251552,256493,263314,271057,279356,287622,295359,300315,304234,307608,311126,315332,321728,329155,337276,345564,353591,360363,367036,373456,379533
Swaziland,SWZ,"Population ages 15-64, male",SP.POP.1564.MA.IN,86913,87911,88902,89955,91144,92527,93946,95580,97453,99559,101880,104338,106977,109822,112859,116069,118994,122194,125604,129121,132708,136156,139536,143173,147403,152372,158695,165772,173325,181025,188690,195049,201352,207761,214460,221618,229279,237401,245827,254291,262538,268815,274515,280017,285810,292271,300008,308616,317807,327141,336271,344322,352317,360112,367627
Sweden,SWE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2456869,2468924,2485922,2504115,2524864,2547004,2564927,2576220,2580380,2587679,2601684,2607483,2603586,2597512,2596073,2599239,2604268,2611327,2618589,2625423,2633196,2640831,2647335,2653454,2659508,2665089,2670429,2676055,2683107,2694886,2709541,2720037,2729142,2739025,2754040,2766593,2770655,2776335,2785094,2795217,2806802,2829878,2849073,2866232,2883743,2902025,2917892,2942907,2969922,2994558,3011560,3021477,3021945,3018466,3016207
Sweden,SWE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2469248,2486269,2508937,2533153,2560085,2588497,2611642,2628131,2637017,2648425,2665842,2671253,2666418,2659263,2657029,2659944,2663813,2670480,2678076,2685877,2695117,2701408,2707179,2713439,2720860,2729253,2735907,2744513,2755799,2772533,2792335,2803247,2812933,2823726,2840274,2854842,2858024,2863694,2873327,2884921,2898358,2920904,2939809,2957201,2975643,2995475,3010645,3036290,3064924,3091829,3111379,3120360,3120891,3118456,3117697
Switzerland,CHE,"Population ages 15-64, female",SP.POP.1564.FE.IN,1801830,1827580,1867228,1902701,1931046,1951080,1964487,1982591,2001768,2019245,2030065,2035417,2048073,2062520,2075260,2078533,2070319,2068109,2074963,2087987,2106724,2130728,2156808,2179051,2197295,2213943,2227311,2241540,2256535,2271662,2290420,2315355,2335497,2350453,2363496,2375368,2380253,2382105,2387020,2397550,2411234,2430867,2454603,2478394,2500463,2520391,2539108,2562664,2594013,2623111,2644929,2667968,2688610,2710044,2732808
Switzerland,CHE,"Population ages 15-64, male",SP.POP.1564.MA.IN,1696912,1728451,1774806,1818106,1854607,1882679,1901964,1925697,1950445,1973396,1989377,1996162,2009139,2023368,2035763,2038908,2030920,2029528,2038028,2053594,2075605,2101668,2130181,2155645,2178271,2200483,2217296,2236368,2257325,2278659,2303138,2328887,2349138,2364015,2377354,2390067,2392637,2392931,2397123,2407397,2420977,2439385,2461827,2484967,2507628,2529453,2550875,2578580,2615359,2650644,2678987,2706796,2732434,2759158,2787346
Syrian Arab Republic,SYR,"Population ages 15-64, female",SP.POP.1564.FE.IN,1103242,1130144,1154725,1180151,1211294,1250462,1291768,1341285,1397041,1455294,1513861,1569208,1625124,1682062,1741228,1803237,1861531,1923067,1987968,2056227,2128055,2204941,2286295,2371856,2461548,2555335,2649026,2747104,2850089,2958745,3073704,3196706,3326664,3463056,3604275,3748967,3900717,4052293,4203038,4352862,4500852,4615318,4729025,4849754,4987896,5150690,5396388,5667910,5930467,6140043,6266675,6322244,6378589,6439902,6501234
Syrian Arab Republic,SYR,"Population ages 15-64, male",SP.POP.1564.MA.IN,1178597,1206674,1234941,1265292,1300648,1342411,1384719,1433813,1488253,1545395,1603667,1658069,1713693,1770744,1829927,1891582,1946702,2004742,2066216,2131657,2201633,2279006,2361905,2449658,2541564,2637199,2731383,2829728,2933031,3042478,3158978,3283994,3416778,3556520,3701149,3849046,4001998,4153829,4306195,4462145,4622593,4750236,4884263,5027027,5180940,5347950,5581815,5827611,6057603,6237490,6343769,6397444,6465640,6547214,6628570
Tajikistan,TJK,"Population ages 15-64, female",SP.POP.1564.FE.IN,602311,609744,618058,627412,638255,650922,661929,676651,694408,713844,734196,761166,787342,813178,840506,870609,899682,932729,968921,1006248,1043356,1078771,1112698,1146102,1180783,1217606,1254143,1292729,1331178,1367130,1399560,1419249,1438743,1458343,1478524,1500266,1526304,1552477,1581563,1617205,1661094,1710579,1768823,1834004,1902323,1971154,2043707,2114854,2184487,2253226,2321141,2381452,2441590,2502881,2565720
